id,runId,taskId,novelId,idempotencyKey,nodeKey,label,status,targetType,targetId,startedAt,finishedAt,error,producedArtifactsJson,policyDecisionJson,createdAt,updatedAt
cmr23x3jf002pv16z0iql2hvq,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:character_setup.character_setup:global:global,character_setup.character_setup,正在生成角色阵容（已等待 1m45s）,running,global,,2026-07-01T13:24:08.602+00:00,,,,,2026-07-01T13:24:08.619+00:00,2026-07-01T14:14:25.891+00:00
cmr23zj3j004ov16zcztmzafa,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:character_setup.character_cast_apply:global:global,character_setup.character_cast_apply,正在应用角色阵容「在办公室演陌生人的我们」（已等待 2m15s）,running,global,,2026-07-01T13:26:02.080+00:00,,,,,2026-07-01T13:26:02.095+00:00,2026-07-01T14:14:25.893+00:00
cmr242max0080v16zz15mx56u,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:volume_strategy_phase:novel:cmr23pgks000fv16zpwg1ms38,volume_strategy_phase,生成分卷策略与推进路线,succeeded,novel,cmr23pgks000fv16zpwg1ms38,2026-07-01T13:28:26.205+00:00,2026-07-01T13:37:26.488+00:00,,"[{""id"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""runId"":null,""artifactType"":""volume_strategy"",""targetType"":""volume"",""targetId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":2,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""VolumePlan"",""id"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d""},""contentHash"":""bc5d02d8171dc2a91b58928fcdbebd5aed2bf9d5c7309dc7860edadc27b4b8c8"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0"",""version"":1},{""artifactId"":""reader_promise:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583"",""version"":1},{""artifactId"":""reader_promise:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1},{""artifactId"":""reader_promise:volume:cmr23pgks000fv16zpwg1ms38-volume-7c239890-01bf-405f-b7a9-f86d1d9fa391:VolumePlan:cmr23pgks000fv16zpwg1ms38-volume-7c239890-01bf-405f-b7a9-f86d1d9fa391"",""version"":1}],""updatedAt"":""2026-07-01T13:37:26.223Z""},{""id"":""volume_strategy:volume:cmr23pgks000fv16zpwg1ms38-volume-7c239890-01bf-405f-b7a9-f86d1d9fa391:VolumePlan:cmr23pgks000fv16zpwg1ms38-volume-7c239890-01bf-405f-b7a9-f86d1d9fa391"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""volume_strategy"",""targetType"":""volume"",""targetId"":""cmr23pgks000fv16zpwg1ms38-volume-7c239890-01bf-405f-b7a9-f86d1d9fa391"",""version"":1,""status"":""stale"",""source"":""backfilled"",""contentRef"":{""table"":""VolumePlan"",""id"":""cmr23pgks000fv16zpwg1ms38-volume-7c239890-01bf-405f-b7a9-f86d1d9fa391""},""contentHash"":""984b036a42a43d968cde1b2e570002ea129c1f4dd431574efa8e01cf6b763c6c"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0"",""version"":1},{""artifactId"":""reader_promise:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583"",""version"":1},{""artifactId"":""reader_promise:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1},{""artifactId"":""reader_promise:volume:cmr23pgks000fv16zpwg1ms38-volume-7c239890-01bf-405f-b7a9-f86d1d9fa391:VolumePlan:cmr23pgks000fv16zpwg1ms38-volume-7c239890-01bf-405f-b7a9-f86d1d9fa391"",""version"":1}],""updatedAt"":""2026-07-01T13:37:26.227Z"",""runId"":null}]","{""canRun"":false,""requiresApproval"":true,""gateType"":""approval"",""reason"":""该动作会重算上游规划，并可能影响后续章节或产物，需要确认后继续。"",""mayOverwriteUserContent"":true,""affectedArtifacts"":[""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d""],""riskTags"":[""downstream_recompute""],""autoRetryBudget"":0,""onQualityFailure"":""pause_for_manual""}",2026-07-01T13:28:26.217+00:00,2026-07-01T13:37:26.506+00:00
cmr24cd4o008cv16z2dc2gi68,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:volume_strategy.volume_strategy:global:global,volume_strategy.volume_strategy,正在生成卷战略（已等待 30s）,running,global,,2026-07-01T13:36:00.862+00:00,,,,,2026-07-01T13:36:00.888+00:00,2026-07-01T14:14:25.895+00:00
cmr24d35u00a7v16zgd1qqn98,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:volume_strategy.volume_skeleton:global:global,volume_strategy.volume_skeleton,正在生成卷骨架（已等待 45s）,running,global,,2026-07-01T13:36:34.602+00:00,,,,,2026-07-01T13:36:34.626+00:00,2026-07-01T14:14:25.897+00:00
cmr24e7du00dqv16zeeauzbkb,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:volume_beat_sheet_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_beat_sheet_generate,生成目标卷节奏板,failed,novel,cmr23pgks000fv16zpwg1ms38,2026-07-01T13:37:26.735+00:00,2026-07-01T13:47:52.196+00:00,章节标题不应使用第一人称或口号式主角自述：他低声说“我也想你。请改成客观章名，例如事件、地点、冲突、异动或结果。,,,2026-07-01T13:37:26.754+00:00,2026-07-01T13:48:38.669+00:00
cmr24e7fr00dzv16zd5ptpdbo,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.beat_sheet:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d,structured_outline.beat_sheet,正在生成第 1 卷节奏板（已等待 45s）,running,volume,legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d,2026-07-01T13:37:26.796+00:00,,,,,2026-07-01T13:37:26.823+00:00,2026-07-01T14:14:25.899+00:00
cmr24fg7v00hvv16znfew7q9i,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.chapter_list:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d,structured_outline.chapter_list,正在生成第 1 卷节奏段：高潮前挤压：谎言浮现与孤立感（已等待 9m15s）,running,volume,legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d,2026-07-01T13:38:24.828+00:00,,,,,2026-07-01T13:38:24.859+00:00,2026-07-01T14:14:27.178+00:00
cmr24slxt01ajv16zrkl4v27n,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,生成卷拆章列表,succeeded,novel,cmr23pgks000fv16zpwg1ms38,2026-07-01T13:48:38.789+00:00,2026-07-01T14:14:27.151+00:00,,"[{""id"":""chapter_task_sheet:chapter:cmr24zoaz01rhv16zmcjv20hl:Chapter:cmr24zoaz01rhv16zmcjv20hl"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""chapter_task_sheet"",""targetType"":""chapter"",""targetId"":""cmr24zoaz01rhv16zmcjv20hl"",""version"":1,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""Chapter"",""id"":""cmr24zoaz01rhv16zmcjv20hl""},""contentHash"":""2666973c4fc93af50163df2fb94e60f991dfdde9f0ec040b43e216d440f68e59"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1}],""updatedAt"":""2026-07-01T14:14:25.425Z"",""runId"":null},{""id"":""chapter_task_sheet:chapter:cmr24zob501riv16zlk7xxqvy:Chapter:cmr24zob501riv16zlk7xxqvy"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""chapter_task_sheet"",""targetType"":""chapter"",""targetId"":""cmr24zob501riv16zlk7xxqvy"",""version"":1,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""Chapter"",""id"":""cmr24zob501riv16zlk7xxqvy""},""contentHash"":""e019170da2c8c7f38706f4d7a9a1867796b92ca80fc3f06de0b84386e965cb3e"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1}],""updatedAt"":""2026-07-01T14:14:25.425Z"",""runId"":null},{""id"":""chapter_task_sheet:chapter:cmr24zob701rjv16zoa3pmbkg:Chapter:cmr24zob701rjv16zoa3pmbkg"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""chapter_task_sheet"",""targetType"":""chapter"",""targetId"":""cmr24zob701rjv16zoa3pmbkg"",""version"":1,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""Chapter"",""id"":""cmr24zob701rjv16zoa3pmbkg""},""contentHash"":""7b3f39f72275836d15ae629a257ffe23a84c43b7fe253841d6cf21195ba07b98"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1}],""updatedAt"":""2026-07-01T14:14:25.425Z"",""runId"":null},{""id"":""chapter_task_sheet:chapter:cmr24zob901rkv16z4obgdvth:Chapter:cmr24zob901rkv16z4obgdvth"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""chapter_task_sheet"",""targetType"":""chapter"",""targetId"":""cmr24zob901rkv16z4obgdvth"",""version"":1,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""Chapter"",""id"":""cmr24zob901rkv16z4obgdvth""},""contentHash"":""acf9a4149da605ffa2b849189622491a1ff3952735155dcdc065e1710857ad01"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1}],""updatedAt"":""2026-07-01T14:14:25.425Z"",""runId"":null},{""id"":""chapter_task_sheet:chapter:cmr24zobb01rlv16z1chjyonq:Chapter:cmr24zobb01rlv16z1chjyonq"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""chapter_task_sheet"",""targetType"":""chapter"",""targetId"":""cmr24zobb01rlv16z1chjyonq"",""version"":1,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""Chapter"",""id"":""cmr24zobb01rlv16z1chjyonq""},""contentHash"":""c1ce896fc1bdd2e0841db7b49cf839f83c0ab8e3c149d496cb1b95ebc9094fea"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1}],""updatedAt"":""2026-07-01T14:14:25.425Z"",""runId"":null},{""id"":""chapter_task_sheet:chapter:cmr24zobd01rmv16z1nhh9ss5:Chapter:cmr24zobd01rmv16z1nhh9ss5"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""chapter_task_sheet"",""targetType"":""chapter"",""targetId"":""cmr24zobd01rmv16z1nhh9ss5"",""version"":1,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""Chapter"",""id"":""cmr24zobd01rmv16z1nhh9ss5""},""contentHash"":""5d2628c2ca77f307fb18afe3f63f5c43658fd62996f5bb4f7911674947d12822"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1}],""updatedAt"":""2026-07-01T14:14:25.425Z"",""runId"":null},{""id"":""chapter_task_sheet:chapter:cmr24zobf01rnv16zemm40alv:Chapter:cmr24zobf01rnv16zemm40alv"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""chapter_task_sheet"",""targetType"":""chapter"",""targetId"":""cmr24zobf01rnv16zemm40alv"",""version"":1,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""Chapter"",""id"":""cmr24zobf01rnv16zemm40alv""},""contentHash"":""ae63963c2adeba80c534f1926d5d526b5db11409bf17b108532c553e0b4f6ef7"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1}],""updatedAt"":""2026-07-01T14:14:25.425Z"",""runId"":null},{""id"":""chapter_task_sheet:chapter:cmr24zobh01rov16z0c34j46e:Chapter:cmr24zobh01rov16z0c34j46e"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""chapter_task_sheet"",""targetType"":""chapter"",""targetId"":""cmr24zobh01rov16z0c34j46e"",""version"":1,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""Chapter"",""id"":""cmr24zobh01rov16z0c34j46e""},""contentHash"":""2c0bc37e7b8d52dd499dce1bb07433be1c5bc19ad6ad1a4f67d2eedb97cf0ed1"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1}],""updatedAt"":""2026-07-01T14:14:25.425Z"",""runId"":null},{""id"":""chapter_task_sheet:chapter:cmr24zobj01rpv16zet3olxnq:Chapter:cmr24zobj01rpv16zet3olxnq"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""chapter_task_sheet"",""targetType"":""chapter"",""targetId"":""cmr24zobj01rpv16zet3olxnq"",""version"":1,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""Chapter"",""id"":""cmr24zobj01rpv16zet3olxnq""},""contentHash"":""2a428fc4f99be137d9d94b8c258534beec7bb36060392f855cdc0d1a18b2d492"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1}],""updatedAt"":""2026-07-01T14:14:25.425Z"",""runId"":null},{""id"":""chapter_task_sheet:chapter:cmr24zobt01rqv16zbto61e2r:Chapter:cmr24zobt01rqv16zbto61e2r"",""novelId"":""cmr23pgks000fv16zpwg1ms38"",""artifactType"":""chapter_task_sheet"",""targetType"":""chapter"",""targetId"":""cmr24zobt01rqv16zbto61e2r"",""version"":1,""status"":""active"",""source"":""backfilled"",""contentRef"":{""table"":""Chapter"",""id"":""cmr24zobt01rqv16zbto61e2r""},""contentHash"":""7279765262dda444107bda70d8dd4281c80e9ca6243f17e92f8987c4184dc7e3"",""schemaVersion"":""legacy-wrapper-v1"",""promptAssetKey"":null,""promptVersion"":null,""modelRoute"":null,""sourceStepRunId"":null,""protectedUserContent"":null,""dependsOn"":[{""artifactId"":""character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38"",""version"":1},{""artifactId"":""volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""version"":1}],""updatedAt"":""2026-07-01T14:14:25.425Z"",""runId"":null}]",,2026-07-01T13:48:38.801+00:00,2026-07-01T14:14:27.184+00:00
cmr2518ls01xlv16zpmiiuywg,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.chapter_detail_bundle:chapter:cmr23pgks000fv16zpwg1ms38-chapter-a304b360-3783-4df4-a839-3f1ce56f4912,structured_outline.chapter_detail_bundle,第 1-10 章细化已完成，正在同步章节执行资源,running,chapter,cmr23pgks000fv16zpwg1ms38-chapter-a304b360-3783-4df4-a839-3f1ce56f4912,2026-07-01T13:55:21.391+00:00,,,,,2026-07-01T13:55:21.424+00:00,2026-07-01T14:14:25.902+00:00
cmr252pid021dv16zwjox15ve,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.chapter_detail_bundle:chapter:cmr23pgks000fv16zpwg1ms38-chapter-437183fa-2838-4121-b1f0-99e9add67b4c,structured_outline.chapter_detail_bundle,正在细化第 2/10 章 · 任务单（已等待 1m45s）,running,chapter,cmr23pgks000fv16zpwg1ms38-chapter-437183fa-2838-4121-b1f0-99e9add67b4c,2026-07-01T13:56:29.956+00:00,,,,,2026-07-01T13:56:29.989+00:00,2026-07-01T14:14:25.904+00:00
cmr2553wk0270v16z3pl3aeiq,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.chapter_detail_bundle:chapter:cmr23pgks000fv16zpwg1ms38-chapter-a916c90f-bb1b-4dff-aedb-940b90210e4e,structured_outline.chapter_detail_bundle,正在细化第 3/10 章 · 任务单（已等待 1m45s）,running,chapter,cmr23pgks000fv16zpwg1ms38-chapter-a916c90f-bb1b-4dff-aedb-940b90210e4e,2026-07-01T13:58:21.926+00:00,,,,,2026-07-01T13:58:21.956+00:00,2026-07-01T14:14:25.906+00:00
cmr257inw02cvv16z5rql36oc,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.chapter_detail_bundle:chapter:cmr23pgks000fv16zpwg1ms38-chapter-cbf3245a-b977-4f98-a163-cd52e5d7a5ec,structured_outline.chapter_detail_bundle,正在细化第 4/10 章 · 任务单（已等待 1m45s）,running,chapter,cmr23pgks000fv16zpwg1ms38-chapter-cbf3245a-b977-4f98-a163-cd52e5d7a5ec,2026-07-01T14:00:14.356+00:00,,,,,2026-07-01T14:00:14.396+00:00,2026-07-01T14:14:25.913+00:00
cmr259s6002iyv16zfto9lvdh,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.chapter_detail_bundle:chapter:cmr23pgks000fv16zpwg1ms38-chapter-cf41abb0-1d6f-4b18-91ce-1a9ef3fa5a09,structured_outline.chapter_detail_bundle,正在细化第 5/10 章 · 任务单（已等待 2m）,running,chapter,cmr23pgks000fv16zpwg1ms38-chapter-cf41abb0-1d6f-4b18-91ce-1a9ef3fa5a09,2026-07-01T14:01:59.967+00:00,,,,,2026-07-01T14:02:00.024+00:00,2026-07-01T14:14:25.915+00:00
cmr25cl0k02q1v16zjg4bxke3,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.chapter_detail_bundle:chapter:cmr23pgks000fv16zpwg1ms38-chapter-cb3e5911-0411-419a-8839-054735397759,structured_outline.chapter_detail_bundle,正在细化第 6/10 章 · 任务单（已等待 1m30s）,running,chapter,cmr23pgks000fv16zpwg1ms38-chapter-cb3e5911-0411-419a-8839-054735397759,2026-07-01T14:04:10.687+00:00,,,,,2026-07-01T14:04:10.724+00:00,2026-07-01T14:14:25.918+00:00
cmr25et3o02vrv16zjtdbprrl,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.chapter_detail_bundle:chapter:cmr23pgks000fv16zpwg1ms38-chapter-8f45148d-f6a1-4835-8455-b154f3c95047,structured_outline.chapter_detail_bundle,正在细化第 7/10 章 · 任务单（已等待 2m15s）,running,chapter,cmr23pgks000fv16zpwg1ms38-chapter-8f45148d-f6a1-4835-8455-b154f3c95047,2026-07-01T14:05:54.474+00:00,,,,,2026-07-01T14:05:54.516+00:00,2026-07-01T14:14:25.920+00:00
cmr25hwtf0346v16zbccgxeng,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.chapter_detail_bundle:chapter:cmr23pgks000fv16zpwg1ms38-chapter-4f102d5e-ffa8-4b96-a33f-a8e488d66256,structured_outline.chapter_detail_bundle,正在细化第 8/10 章 · 任务单（已等待 2m）,running,chapter,cmr23pgks000fv16zpwg1ms38-chapter-4f102d5e-ffa8-4b96-a33f-a8e488d66256,2026-07-01T14:08:19.252+00:00,,,,,2026-07-01T14:08:19.299+00:00,2026-07-01T14:14:25.921+00:00
cmr25kjza03c0v16zmecs20uv,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t:structured_outline.chapter_detail_bundle:chapter:cmr23pgks000fv16zpwg1ms38-chapter-952daf56-06b3-40a8-aece-d2a896713c27,structured_outline.chapter_detail_bundle,正在细化第 9/10 章 · 任务单（已等待 1m31s）,running,chapter,cmr23pgks000fv16zpwg1ms38-chapter-952daf56-06b3-40a8-aece-d2a896713c27,2026-07-01T14:10:22.582+00:00,,,,,2026-07-01T14:10:22.630+00:00,2026-07-01T14:14:25.923+00:00
